idEntidade;idEmpenho;data;valorEmpenhadoBruto;valorLiquidadoBruto;numNaturezaEmp;organograma
2856;16497048;22/04/2024;3000.0;3000.0;33903104000000;4001
2864;16482799;22/04/2024;91.0;91.0;33904099000000;13001
2856;16496808;22/04/2024;500.0;500.0;33903104000000;4001
2856;16496792;22/04/2024;500.0;500.0;33903104000000;4001
2856;16496719;22/04/2024;1000.0;1000.0;33903104000000;4001
2856;16495963;22/04/2024;2000.0;2000.0;33903104000000;4001
2856;16495829;22/04/2024;3000.0;3000.0;33903104000000;4001
2856;16495348;22/04/2024;500.0;500.0;33903104000000;4001
2856;16495236;22/04/2024;500.0;500.0;33903104000000;4001
2856;16495073;22/04/2024;2000.0;2000.0;33903104000000;4001
2856;16494991;22/04/2024;4000.0;4000.0;33903104000000;4001
2856;16494709;22/04/2024;6000.0;6000.0;33903104000000;4001
2864;16491776;22/04/2024;5.2;5.2;33904716000000;13001
2864;16487691;22/04/2024;77.05;77.05;33903966000000;13001
2864;16487601;22/04/2024;79.8;79.8;33903021000000;13001
177;16458414;18/04/2024;2927.94;2927.94;31911303000000;2012
177;16457463;18/04/2024;2331.48;2331.48;31901302000000;2016
2864;16448591;18/04/2024;22558.53;22558.53;33904712000000;13001
177;16457257;18/04/2024;456.92;456.92;31901302000000;2012
177;16449750;18/04/2024;1898.9;1898.9;31909499000000;2012
177;16449696;18/04/2024;4039.36;4039.36;31901101000000;2012
177;16449209;18/04/2024;2881.2;2881.2;33903028000000;2012
177;16449202;18/04/2024;3478.52;3478.52;33903039000000;2014
177;16449203;18/04/2024;741.0;741.0;33903919000000;2014
177;16449199;18/04/2024;12515.14;12515.14;33903039000000;2014
177;16449200;18/04/2024;3029.0;3029.0;33903919000000;2014
177;16449196;18/04/2024;531.73;531.73;33903039000000;2014
177;16449197;18/04/2024;124.6;124.6;33903919000000;2014
177;16449192;18/04/2024;437.8;437.8;33903025000000;2014
177;16449191;18/04/2024;215.5;215.5;33903925000000;2014
177;16449194;18/04/2024;1939.5;1939.5;33903917000000;2014
177;16449186;18/04/2024;184038.61;184038.61;33904001000000;2012
177;16449178;18/04/2024;36000.0;36000.0;33903615000000;2016
177;16449174;18/04/2024;940.0;770.0;33903924000000;2012
177;16449167;18/04/2024;26078.9;26078.9;33903024000000;2012
177;16449164;18/04/2024;12900.0;11616.49;33903921000000;2016
177;16449159;18/04/2024;222.0;222.0;33904099000000;2012
177;16449157;18/04/2024;111.0;0.0;33904099000000;2021
2857;16459486;18/04/2024;14252.68;14252.68;33903966000000;5001
2856;16464233;18/04/2024;7616.0;7616.0;33903099000000;4001
2864;16454200;18/04/2024;1469.3;1469.3;33903646000000;13001
2864;16454055;18/04/2024;1469.3;1469.3;33903646000000;13001
2864;16453462;18/04/2024;1469.3;1469.3;33903646000000;13001
2864;16453158;18/04/2024;1469.3;1469.3;33901414000000;13001
2864;16452876;18/04/2024;1959.07;1959.07;33901414000000;13001
2864;16452327;18/04/2024;247.5;247.5;33903022000000;13001
2864;16452206;18/04/2024;238.82;238.82;33904005000000;13001
2864;16422454;18/04/2024;3745.0;3745.0;33903948000000;13001
177;16449763;18/04/2024;61.22;61.22;33901414000000;2011
177;16449787;18/04/2024;409.09;409.09;33904601000000;2012
177;16449817;18/04/2024;122.44;122.44;33901414000000;2011
177;16451114;18/04/2024;10100.6;10100.6;31901101000000;2016
177;16454596;18/04/2024;976.69;976.69;31901302000000;2012
177;16452878;18/04/2024;673.42;673.42;33901414000000;2018
177;16452573;18/04/2024;108900.0;108900.0;44905252000000;2020
177;16452487;18/04/2024;504.74;504.74;44905212000000;2012
177;16451660;18/04/2024;61.22;61.22;33901414000000;2012
177;16451579;18/04/2024;61.22;61.22;33901414000000;2012
177;16451541;18/04/2024;61.22;61.22;33901414000000;2012
177;16451511;18/04/2024;61.22;61.22;33901414000000;2012
177;16451418;18/04/2024;113.64;113.64;33904601000000;2021
177;16451382;18/04/2024;37387.11;37387.11;31909499000000;2021
177;16451331;18/04/2024;4704.75;4704.75;31901101000000;2021
177;16451206;18/04/2024;613.65;613.65;33904601000000;2016
177;16451177;18/04/2024;40841.55;40841.55;31909499000000;2016
177;16450900;18/04/2024;10800.0;10800.0;44905235000000;2013
177;16449821;18/04/2024;80.0;80.0;33904901000000;2012
177;16450884;18/04/2024;12794.24;0.0;33903905000000;2018
177;16450701;18/04/2024;176.0;176.0;33904901000000;2012
177;16450621;18/04/2024;886.35;886.35;33904601000000;2012
177;16450588;18/04/2024;4994.83;4994.83;31909499000000;2012
177;16450422;18/04/2024;306.1;306.1;33901414000000;2011
177;16450363;18/04/2024;61.22;61.22;33901414000000;2011
177;16450353;18/04/2024;18784.65;18784.65;31901101000000;2012
177;16450343;18/04/2024;61.22;61.22;33901414000000;2011
177;16450295;18/04/2024;122.44;122.44;33901414000000;2011
177;16450270;18/04/2024;122.44;122.44;33901414000000;2011
177;16450187;18/04/2024;61.22;61.22;33901414000000;2011
177;16450077;18/04/2024;61.22;61.22;33901414000000;2011
177;16449998;18/04/2024;61.22;61.22;33901414000000;2011
177;16667062;25/04/2024;6496.46;6496.46;33901899000000;2012
177;16667127;25/04/2024;445095.44;445095.44;33904601000000;2012
177;16667177;25/04/2024;5494.66;5494.66;31901101000000;2012
177;16717044;30/04/2024;1800.0;1800.0;33903905000000;2007
177;16715127;30/04/2024;20149.26;20149.26;31901302000000;2021
177;16715079;30/04/2024;16983.88;16983.88;31901302000000;2020
177;16715051;30/04/2024;3956.05;3956.05;31901302000000;2017
177;16715033;30/04/2024;43346.72;43346.72;31901302000000;2016
177;16715010;30/04/2024;9071.79;9071.79;31901302000000;2015
177;16714902;30/04/2024;15568.41;15568.41;31901302000000;2014
177;16714871;30/04/2024;8771.3;8771.3;31901302000000;2013
177;16714841;30/04/2024;18828.36;18828.36;31901302000000;2012
177;16714792;30/04/2024;340470.07;340470.07;31901302000000;2012
177;16714765;30/04/2024;8112.65;8112.65;31901302000000;2012
177;16714732;30/04/2024;335158.37;335158.37;31901302000000;2012
177;16714696;30/04/2024;16202.88;16202.88;31901302000000;2012
177;16714385;30/04/2024;4029.69;4029.69;31901302000000;2001
177;16714330;30/04/2024;20533.54;20533.54;31901302000000;2011
177;16714280;30/04/2024;166.0;166.0;33903022000000;2013
177;16714278;30/04/2024;19700.0;19700.0;31901302000000;2018
177;16714266;30/04/2024;5553.76;5553.76;31901302000000;2009
177;16714245;30/04/2024;30930.3;30930.3;31901302000000;2008
177;16714035;30/04/2024;4010.35;4010.35;31901302000000;2007
177;16713063;30/04/2024;429916.7;429916.7;33903023000000;2012
177;16713046;30/04/2024;3474.8;1604.4;33903999000000;2016
177;16713804;30/04/2024;27965.21;27965.21;31901302000000;2007
177;16713742;30/04/2024;7563.81;7563.81;31901302000000;2006
177;16713679;30/04/2024;6446.79;6446.79;31901302000000;2005
177;16713453;30/04/2024;7907.22;7907.22;31901302000000;2002
177;16713030;30/04/2024;21366.0;21366.0;33903051000000;2016
177;16713392;30/04/2024;14470.7;14470.7;31901302000000;2001
177;16713024;30/04/2024;730750.0;701920.21;33903921000000;2016
177;16712888;30/04/2024;1376.45;0.0;44905208000000;2012
177;16715146;30/04/2024;1466.06;1466.06;31901302000000;2011
177;16718809;30/04/2024;1500000.0;1500000.0;31911303000000;2008
2857;16799901;30/04/2024;122.44;122.44;33901414000000;5001
177;16761186;30/04/2024;42.49;42.49;31900701000000;2006
177;16761888;30/04/2024;5686.08;5686.08;31911303000000;2011
177;16761880;30/04/2024;2198.02;2198.02;31911303000000;2011
177;16761871;30/04/2024;2974.58;2974.58;31911303000000;2021
177;16761860;30/04/2024;28564.02;28564.02;31911303000000;2020
177;16761846;30/04/2024;23873.55;23873.55;31911303000000;2017
177;16761830;30/04/2024;92603.59;92603.59;31911303000000;2016
177;16761817;30/04/2024;39077.09;39077.09;31911303000000;2014
177;16761807;30/04/2024;14345.63;14345.63;31911303000000;2013
177;16761799;30/04/2024;4253.03;4253.03;31911303000000;2012
177;16761782;30/04/2024;765199.13;765199.13;31911303000000;2012
177;16761733;30/04/2024;1349.57;1349.57;31911303000000;2012
177;16761712;30/04/2024;112979.85;112979.85;31911303000000;2012
177;16761690;30/04/2024;631485.59;631485.59;31911303000000;2012
177;16761670;30/04/2024;30354.94;30354.94;31911303000000;2012
177;16761656;30/04/2024;1383.1;1383.1;31911303000000;2001
177;16761643;30/04/2024;13920.41;13920.41;31911303000000;2011
177;16761630;30/04/2024;45958.33;45958.33;31911303000000;2018
177;16761618;30/04/2024;23629.59;23629.59;31911303000000;2009
177;16761603;30/04/2024;53544.51;53544.51;31911303000000;2008
177;16761590;30/04/2024;27766.38;27766.38;31911303000000;2007
177;16761578;30/04/2024;2731.92;2731.92;31911303000000;2006
177;16761565;30/04/2024;5489.65;5489.65;31911303000000;2005
177;16761476;30/04/2024;3181.86;3181.86;31911303000000;2001
177;16761336;30/04/2024;42.49;42.49;31900701000000;2020
177;16761286;30/04/2024;814.22;814.22;31900701000000;2017
177;16761255;30/04/2024;524.84;524.84;31900701000000;2016
177;16761238;30/04/2024;407.11;407.11;31900701000000;2018
177;16761225;30/04/2024;407.11;407.11;31900701000000;2009
177;16761202;30/04/2024;23.74;23.74;31900701000000;2008
177;16712876;30/04/2024;4675.5;0.0;44905208000000;2012
177;16712861;30/04/2024;4675.6;0.0;44905208000000;2012
2857;16835998;30/04/2024;7509.73;7509.73;33909115000000;5001
2857;16804346;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803893;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803889;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803879;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803790;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803660;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803620;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803549;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803520;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803504;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803117;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803102;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803078;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803058;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803035;30/04/2024;122.44;122.44;33901414000000;5001
2857;16803007;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802987;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802975;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802934;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802732;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802716;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802694;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802628;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802592;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802268;30/04/2024;122.44;122.44;33901414000000;5001
2857;16802114;30/04/2024;122.44;122.44;33901414000000;5001
2857;16801873;30/04/2024;857.09;857.09;33901414000000;5001
2857;16801652;30/04/2024;857.09;857.09;33901414000000;5001
2857;16801556;30/04/2024;61.22;61.22;33901414000000;5001
2857;16801250;30/04/2024;61.22;61.22;33901414000000;5001
2857;16803906;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804188;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804221;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804293;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804343;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804341;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804340;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804338;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804333;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804328;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804312;30/04/2024;61.22;61.22;33901414000000;5001
2857;16804307;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804306;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804305;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804301;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804299;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804294;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804292;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804223;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804290;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804281;30/04/2024;61.22;61.22;33901414000000;5001
2857;16804276;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804273;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804260;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804257;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804256;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804253;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804250;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804236;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804235;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804229;30/04/2024;122.44;122.44;33901414000000;5001
2857;16804227;30/04/2024;122.44;122.44;33901414000000;5001
177;16761969;30/04/2024;10373.71;10373.71;31911303000000;2011
177;16761984;30/04/2024;18903.97;18903.97;31911303000000;2011
177;16780522;30/04/2024;24226.33;24226.33;33903966000000;2014
2857;16844943;05/02/2024;50000.0;15541.53;33903950000000;5001
2857;16863278;05/03/2024;61.22;61.22;33901414000000;5001
2857;16862793;05/03/2024;122.44;122.44;33901414000000;5001
2857;16862549;05/03/2024;122.44;122.44;33901414000000;5001
2857;16862477;05/03/2024;61.22;61.22;33901414000000;5001
2857;16862375;05/03/2024;61.22;61.22;33901414000000;5001
2857;16862219;05/03/2024;122.44;122.44;33901414000000;5001
2857;16861969;05/03/2024;61.22;61.22;33901414000000;5001
2857;16861566;05/03/2024;61.22;61.22;33901414000000;5001
2857;16860969;05/03/2024;61.22;61.22;33901414000000;5001
2857;16860707;05/03/2024;61.22;61.22;33901414000000;5001
2857;16860418;05/03/2024;122.44;122.44;33901414000000;5001
2857;16846195;05/03/2024;7800.0;0.0;33903927000000;5001
2857;16846100;05/03/2024;1107.0;1107.0;33903099000000;5001
2857;16846065;05/03/2024;539.46;539.46;33903029000000;5001
2857;16845992;05/03/2024;3719.52;3719.52;33903022000000;5001
2713;16839495;05/03/2024;10267.34;10267.34;33909115000000;1001
177;16844538;05/02/2024;341.0;341.0;33903924000000;2018
177;16844537;05/02/2024;323882.9;316775.7;33903999000000;2021
177;16844529;05/02/2024;13975.0;13975.0;33903916000000;2012
177;16844530;05/02/2024;7845.0;7845.0;33903916000000;2012
177;16844521;05/02/2024;10134.18;10134.18;33903948000000;2012
177;16844516;05/02/2024;1189.1;1189.1;33903916000000;2014
177;16844503;05/02/2024;1338.32;1338.32;33903024000000;2014
177;16844500;05/02/2024;28287.57;28287.57;33903026000000;2012
177;16844044;05/02/2024;183.12;183.12;33904710000000;2020
177;16844008;05/02/2024;4141.34;4141.34;33900801000000;2016
2857;16845891;05/02/2024;1372.98;1372.98;44905204000000;5001
2857;16845676;05/02/2024;16880.0;16880.0;44905234000000;5001
2857;16845643;05/02/2024;10550.0;10550.0;44905234000000;5001
2857;16864451;05/03/2024;61.22;61.22;33901414000000;5001
2857;16864518;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864548;05/03/2024;122.44;122.44;33901414000000;5001
177;16847236;05/03/2024;700.0;700.0;33909301000000;2016
177;16859143;05/06/2024;8399.88;7816.56;33903905000000;2001
177;16859114;05/06/2024;80.0;80.0;44905210000000;2012
177;16859115;05/06/2024;7000.0;7000.0;44905210000000;2012
177;16858325;05/06/2024;12639.77;12639.77;33903999000000;2012
2713;16904708;05/06/2024;9590.76;9590.76;33904004000000;1001
2713;16839947;05/06/2024;1480.0;1480.0;44905242000000;1001
2863;16849708;05/06/2024;110.0;110.0;33904710000000;12001
2855;16836028;05/06/2024;657.28;657.28;33903975000000;3001
2855;16835076;05/06/2024;734.64;734.64;33901414000000;3001
177;16858262;05/03/2024;3846.05;3846.05;33903007000000;2020
177;16858138;05/03/2024;225.0;0.0;33903022000000;2012
177;16849941;05/03/2024;9828.1;9828.1;33903024000000;2012
177;16849933;05/03/2024;660.0;660.0;33903905000000;2013
177;16846644;05/03/2024;900.0;900.0;33909301000000;2016
2857;16864751;05/03/2024;122.44;122.44;33901414000000;5001
2857;16865747;05/03/2024;122.44;122.44;33901414000000;5001
2857;16865717;05/03/2024;122.44;122.44;33901414000000;5001
2857;16865711;05/03/2024;122.44;122.44;33901414000000;5001
2857;16865498;05/03/2024;122.44;122.44;33901414000000;5001
2857;16865455;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864987;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864970;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864947;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864936;05/03/2024;61.22;61.22;33901414000000;5001
2857;16864922;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864912;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864893;05/03/2024;122.44;122.44;33901414000000;5001
2857;16864852;05/03/2024;61.22;61.22;33901414000000;5001
2857;16844949;05/02/2024;100000.0;62310.32;33903950000000;5001
2856;16796571;05/02/2024;35207.7;0.0;33903023000000;4001
177;16781538;30/04/2024;1780.3;1780.3;33909115000000;2018
2856;16796563;05/02/2024;385.0;385.0;33903014000000;4001
177;16838619;30/04/2024;61.22;61.22;33901414000000;2011
177;16838574;30/04/2024;367.32;367.32;33901414000000;2011
177;16837538;30/04/2024;1469.3;1469.3;33901414000000;2008
177;16837438;30/04/2024;1469.3;1469.3;33901414000000;2001
177;16837418;30/04/2024;734.64;734.64;33901414000000;2001
177;16837315;30/04/2024;1469.3;1469.3;33901414000000;2001
177;16829179;30/04/2024;734.65;734.65;33901414000000;2011
177;16828882;30/04/2024;367.32;367.32;33901414000000;2011
177;16828578;30/04/2024;734.65;734.65;33901414000000;2006
177;16804380;30/04/2024;6750.99;6750.99;33903966000000;2012
177;16804342;30/04/2024;53950.03;28600.03;33903999000000;2011
177;16803436;30/04/2024;1045.17;1045.17;33904710000000;2021
177;16799735;30/04/2024;4400.0;4400.0;33903016000000;2009
177;16799496;30/04/2024;1200.0;1200.0;33903905000000;2007
177;16799486;30/04/2024;1797.2;1797.2;33903914000000;2015
177;16796390;30/04/2024;84000.0;68670.0;33903999000000;2009
177;16781746;30/04/2024;90.11;90.11;31911303000000;2012
177;16781717;30/04/2024;144.0;144.0;33904901000000;2012
177;16781711;30/04/2024;318.15;318.15;31909499000000;2012
177;16781706;30/04/2024;548.22;548.22;31901101000000;2012
177;16781664;30/04/2024;644.0;644.0;31911303000000;2016
177;16781663;30/04/2024;489.35;489.35;31911303000000;2012
177;16781658;30/04/2024;2653.39;2653.39;31911303000000;2012
177;16781654;30/04/2024;2696.34;2696.34;31911303000000;2012
177;16781618;30/04/2024;490.0;490.0;31901101000000;2016
177;16781605;30/04/2024;3500.0;3500.0;31901110000000;2016
177;16781592;30/04/2024;2659.52;2659.52;31901101000000;2012
177;16781588;30/04/2024;14420.61;14420.61;31901101000000;2012
